"","camis","dba","boro","building","street","zipcode","phone","x","address"
"17044",41643857,"EMPIRE EXPRESS CHINESE RESTAURANT","BROOKLYN",319,"9 STREET",11215,7184993758,25,"319,9 STREET,NY"
"17045",41060552,"KINARA INDIAN RESTAURANT","BROOKLYN",473,"5 AVENUE",11215,7184993777,35,"473,5 AVENUE,NY"
"17046",40759944,"LUIGI'S PIZZERIA","BROOKLYN",686,"5 AVENUE",11215,7184993857,17,"686,5 AVENUE,NY"
"17047",50034635,"COCOA BAR BROOKLYN","BROOKLYN",228,"7th Ave",11215,7184994080,12,"228,7th Ave,NY"
"17048",50014998,"BURGER VILLAGE","BROOKLYN",222,"7TH AVE",11215,7184994165,9,"222,7TH AVE,NY"
"17049",41412502,"CAFE GRUMPY","BROOKLYN",383,"7 AVENUE",11215,7184994404,17,"383,7 AVENUE,NY"
"17050",50012185,"CASTILLO RESTAURNAT","BROOKLYN",709,"5TH AVE",11215,7184994910,17,"709,5TH AVE,NY"
"17051",41675807,"THE OWL FARM","BROOKLYN",297,"9 STREET",11215,7184994988,23,"297,9 STREET,NY"
"17052",40601006,"LA BRUSCHETTA RESTAURANT","BROOKLYN",256,"7 AVENUE",11215,7184994994,35,"256,7 AVENUE,NY"
"17053",41517086,"GIUSEPPINA'S BRICK OVEN","BROOKLYN",691,"6 AVENUE",11215,7184995052,12,"691,6 AVENUE,NY"
"17054",50035340,"CARNEM","BROOKLYN",318,"5TH AVE",11215,7184995600,9,"318,5TH AVE,NY"
"17055",41415498,"LOT 2","BROOKLYN",687,"6 AVENUE",11215,7184995623,18,"687,6 AVENUE,NY"
"17056",41708729,"ENERGY FUEL CAFE","BROOKLYN",606,"5 AVENUE",11215,7184996999,35,"606,5 AVENUE,NY"
"17057",50043671,"PADDY'S OF PARK SLOPE","BROOKLYN",273,"13TH ST",11215,7184997553,5,"273,13TH ST,NY"
"17058",41672397,"GREENWOOD PARK","BROOKLYN",555,"7 AVENUE",11215,7184997999,28,"555,7 AVENUE,NY"
"17059",41387018,"HANCO'S","BROOKLYN",350,"7 AVENUE",11215,7184998081,25,"350,7 AVENUE,NY"
"17060",41448615,"MOIM RESTAURANT","BROOKLYN",206,"GARFIELD PLACE",11215,7184998092,29,"206,GARFIELD PLACE,NY"
"17061",50003089,"FATTY DADDY TACOS","BROOKLYN",310,"9 STREET",11215,7184998226,13,"310,9 STREET,NY"
"17062",41338538,"NEW LI HING RESTAURANT","BROOKLYN",181,"34 STREET",11232,7184998235,31,"181,34 STREET,NY"
"17063",41264502,"DUNKIN' DONUTS","BROOKLYN",126,"35 STREET",11232,7184999055,6,"126,35 STREET,NY"
"17064",40737677,"HERO CHAMP","BROOKLYN",948,"3 AVENUE",11232,7184999316,22,"948,3 AVENUE,NY"
"17065",50003603,"FIVE GUYS FAMOUS BURGERS AND FRIES","BROOKLYN",284,"7TH AVE",11215,7184999380,7,"284,7TH AVE,NY"
"17066",41311922,"HAPPY FRESH TORTILLA GRILL","BROOKLYN",299,"7 AVENUE",11215,7184999881,27,"299,7 AVENUE,NY"
"17067",40952129,"LA VILLA","BROOKLYN",261263,"5 AVENUE",11215,7184999888,21,"261263,5 AVENUE,NY"
"17068",41165642,"PANE E VINO","BROOKLYN",174,"SMITH STREET",11201,7185011010,12,"174,SMITH STREET,NY"
"17069",50015236,"MANGO MANGO","QUEENS",13335,"ROOSEVELT AVE",11354,7185019503,3,"13335,ROOSEVELT AVE,NY"
"17070",41404065,"BOCADITOS","QUEENS",1823,"MOTT AVENUE",11691,7185020072,16,"1823,MOTT AVENUE,NY"
"17071",41581674,"SHELLCOVE & CHINGER","QUEENS",8302,"BROADWAY",11373,7185026668,27,"8302,BROADWAY,NY"
"17072",50000983,"SABROSURA 2 RESTAURANT","BRONX",1806,"WESTCHESTER AVE",10472,7185029878,6,"1806,WESTCHESTER AVE,NY"
"17073",50016367,"EL MANATIAL RESTAURANT & BAR","QUEENS",10421,"ROOSEVELT AVE",11368,7185050250,13,"10421,ROOSEVELT AVE,NY"
"17074",40676022,"TACOS MEXICO","QUEENS",4110,"102 STREET",11368,7185050332,65,"4110,102 STREET,NY"
"17075",50000638,"EL TORO BRAVO","QUEENS",8812,"ROOSEVELT AVENUE",11372,7185050332,15,"8812,ROOSEVELT AVENUE,NY"
"17076",50018956,"ROB & TONY'S PIZZERIA","QUEENS",6635,"GRAND AVE",11378,7185050355,16,"6635,GRAND AVE,NY"
"17077",41046225,"WINNERS BAR","QUEENS",8267,"BROADWAY",11373,7185050403,24,"8267,BROADWAY,NY"
"17078",41435182,"LA GRAN URUGUAYA BAKERY & RESTAURANT","QUEENS",8506,"37 AVENUE",11372,7185050404,41,"8506,37 AVENUE,NY"
"17079",41381353,"BAGEL BAGEL NYC","QUEENS",8619,"NORTHERN BOULEVARD",11372,7185050505,21,"8619,NORTHERN BOULEVARD,NY"
"17080",41218543,"PLAKA ESTIATORIO","QUEENS",7561,"31 AVENUE",11370,7185050515,32,"7561,31 AVENUE,NY"
"17081",41481310,"FIVE GUYS FAMOUS BURGERS AND FRIES","QUEENS",0,"CENTRAL TERMINAL BLD 1",11371,7185050565,10,"0,CENTRAL TERMINAL BLD 1,NY"
"17082",41656966,"ASIA KITCHEN","QUEENS",8746,"BRITTON AVENUE",11373,7185050999,11,"8746,BRITTON AVENUE,NY"
"17083",50041809,"KENNEDY FRIED CHICKEN","QUEENS",10220,"37TH AVE",11368,7185051057,2,"10220,37TH AVE,NY"
"17084",50014646,"EL REENCUENTRO BAR RESTAURANT","QUEENS",3559,"95TH ST",11372,7185051227,4,"3559,95TH ST,NY"
"17085",41637352,"MAXIM CHINESE RESTAURANT","QUEENS",6812,"ROOSEVELT AVE",11377,7185051305,42,"6812,ROOSEVELT AVE,NY"
"17086",50041683,"MAXIM CHINESE RESTAURANT QUEENS","QUEENS",6812,"ROOSEVELT AVE",11377,7185051305,2,"6812,ROOSEVELT AVE,NY"
"17087",41548052,"DUNKIN' DONUTS","BRONX",8304,"ASTORIA BOULEVARD",11370,7185051360,8,"8304,ASTORIA BOULEVARD,NY"
"17088",41640234,"LINS KITCHEN","QUEENS",7024,"35TH AVE",11372,7185051388,9,"7024,35TH AVE,NY"
"17089",41282127,"LOS TRES POTRILLOS RESTAURANT","QUEENS",11116,"ROOSEVELT AVENUE",11368,7185051433,68,"11116,ROOSEVELT AVENUE,NY"
"17090",50013915,"VANILLA CAFE","QUEENS",9918,"37TH AVE",11368,7185051480,7,"9918,37TH AVE,NY"
"17091",50006377,"LOS TAQUITOS DEL TIO","QUEENS",3215,"JUNCTION BLVD",11369,7185051583,38,"3215,JUNCTION BLVD,NY"
"17092",41284228,"PANORAMA RESTAURANT","QUEENS",8716,"ASTORIA BOULEVARD",11369,7185051962,31,"8716,ASTORIA BOULEVARD,NY"
"17093",41583007,"LA PEQUENA TASTE OF ITALY PIZZERIA","QUEENS",3772,"90 STREET",11372,7185052600,34,"3772,90 STREET,NY"
"17094",40836314,"MAHARAJA QUALITY SWEETS","QUEENS",7310,"37 AVENUE",11372,7185052680,45,"7310,37 AVENUE,NY"
"17095",41576495,"EL POLLO INKA PERU","QUEENS",8912,"NORTHERN BOULEVARD",11372,7185052822,56,"8912,NORTHERN BOULEVARD,NY"
"17096",41336459,"CAFE RUBIO","QUEENS",9805,"NORTHERN BOULEVARD",11368,7185054670,41,"9805,NORTHERN BOULEVARD,NY"
"17097",41619912,"MAPLE LEAF LOUNGE","QUEENS",0,"CENTRAL TERMINAL",11371,7185057435,17,"0,CENTRAL TERMINAL,NY"
"17098",50006528,"TEMPO LIBERO BAR","QUEENS",8808,"ROOSEVELT AVE",11372,7185058400,9,"8808,ROOSEVELT AVE,NY"
"17099",50001206,"LITTLE TIBET","QUEENS",7219,"ROOSEVELT AVE",11372,7185058423,18,"7219,ROOSEVELT AVE,NY"
"17100",41422279,"LA COLOMBIANITA BAKERY 2","QUEENS",8326,"NORTHERN BOULEVARD",11372,7185058575,23,"8326,NORTHERN BOULEVARD,NY"
"17101",41293756,"STARLIGHT GRILL RESTAURANT & SWEETS","BRONX",8002,"ASTORIA BOULEVARD",11370,7185058800,17,"8002,ASTORIA BOULEVARD,NY"
"17102",50008770,"NuNoodle","QUEENS",8910,"QUEENS BLVD",11373,7185058858,3,"8910,QUEENS BLVD,NY"
"17103",50003451,"CHINA AAA","QUEENS",8210,"ROOSEVELT AVE",11372,7185058866,38,"8210,ROOSEVELT AVE,NY"
"17104",40867120,"GINA'S PIZZA","QUEENS",6024,"QUEENS BOULEVARD",11377,7185059390,18,"6024,QUEENS BOULEVARD,NY"
"17105",41584006,"NEW SPRING GARDEN","QUEENS",9426,"ROOSEVELT AVENUE",11372,7185059918,31,"9426,ROOSEVELT AVENUE,NY"
"17106",50004464,"MAMA'S EMPANADAS","QUEENS",8505,"NORTHERN BLVD",11372,7185059937,6,"8505,NORTHERN BLVD,NY"
"17107",41236296,"PICKLES","QUEENS",23605,"BRADDOCK AVENUE",11426,7185063992,12,"23605,BRADDOCK AVENUE,NY"
"17108",50017329,"JUS CHILL BAR & GRILL","BROOKLYN",589,"NEW LOTS AVE",11207,7185064040,10,"589,NEW LOTS AVE,NY"
"17109",41597988,"GALAXY RESTAURANT","BROOKLYN",816,"AVENUE U",11223,7185066401,10,"816,AVENUE U,NY"
"17110",41441583,"FRITZIES BAKE SHOP","QUEENS",6910,"ROOSEVELT AVENUE",11377,7185070205,45,"6910,ROOSEVELT AVENUE,NY"
"17111",50016354,"ORIGINAL MAMAS EMPANADAS","QUEENS",8417,"NORTHERN BLVD",11372,7185070400,2,"8417,NORTHERN BLVD,NY"
"17112",50017279,"DELICIAS CALENAS","QUEENS",9541,"ROOSEVELT AVE",11372,7185070414,16,"9541,ROOSEVELT AVE,NY"
"17113",50041594,"DELICIAS CALENAS","QUEENS",9541,"ROOSEVELT AVE",11372,7185070414,4,"9541,ROOSEVELT AVE,NY"
"17114",41359575,"VANILLA CAFE","QUEENS",8701,"ROOSEVELT AVENUE",11372,7185070807,37,"8701,ROOSEVELT AVENUE,NY"
"17115",50038483,"SUBWAY","QUEENS",7422,"BROADWAY",11373,7185070980,4,"7422,BROADWAY,NY"
"17116",41630364,"GOLDEN CRUST PIZZA AND GRILL","QUEENS",9023,"37 AVENUE",11372,7185071000,29,"9023,37 AVENUE,NY"
"17117",41145521,"PIZZA BELLA","QUEENS",8130,"BROADWAY",11373,7185071009,24,"8130,BROADWAY,NY"
"17118",41634439,"DELHI HEIGHTS","QUEENS",3766,"74 STREET",11372,7185071111,38,"3766,74 STREET,NY"
"17119",41330156,"STADIUM DELI","QUEENS",12701,"34 AVENUE",11368,7185071602,13,"12701,34 AVENUE,NY"
"17120",50017347,"SPINCITY BILLIARD & CAFE","QUEENS",4312,"50TH ST",11377,7185071660,13,"4312,50TH ST,NY"
"17121",40514492,"DUNKIN' DONUTS, BASKIN ROBBINS","QUEENS",3956,"61 STREET",11377,7185071999,28,"3956,61 STREET,NY"
"17122",41529941,"SUNSHINE BAKERY & CAFE","QUEENS",8402,"QUEENS BOULEVARD",11373,7185072298,42,"8402,QUEENS BOULEVARD,NY"
"17123",50000790,"LA NUEVA BAKERY","QUEENS",8610,"37TH AVE",11372,7185072339,33,"8610,37TH AVE,NY"
"17124",41703549,"POPEYES LOUISIANA KITCHEN","QUEENS",8930,"QUEENS BOULEVARD",11373,7185072634,18,"8930,QUEENS BOULEVARD,NY"
"17125",41374456,"LUCKY'S QUEENS","QUEENS",10011,"ASTORIA BOULEVARD",11369,7185072900,51,"10011,ASTORIA BOULEVARD,NY"
"17126",41656254,"LA VIDA LOCA RESTAURANT AND BAR","QUEENS",10101,"37 AVENUE",11368,7185074400,45,"10101,37 AVENUE,NY"
"17127",40710411,"DONATO'S PIZZERIA RESTAURANT","QUEENS",5022,"39 AVENUE",11377,7185074591,33,"5022,39 AVENUE,NY"
"17128",50035797,"NO.1 CHINESE RESTAURANT","QUEENS",6308,"BROADWAY",11377,7185075023,2,"6308,BROADWAY,NY"
"17129",40720133,"BAGEL HOUSE","QUEENS",8918,"NORTHERN BOULEVARD",11372,7185075573,24,"8918,NORTHERN BOULEVARD,NY"
"17130",40661017,"HAIROS NIGHT CLUB","QUEENS",8109,"ROOSEVELT AVENUE",11372,7185076158,39,"8109,ROOSEVELT AVENUE,NY"
"17131",41251802,"LETY BAKERY","QUEENS",7707,"37 AVENUE",11372,7185076539,33,"7707,37 AVENUE,NY"
"17132",50039402,"TACOS AL SUADERO","QUEENS",3757,"90TH ST",11372,7185077100,4,"3757,90TH ST,NY"
"17133",40534067,"BURGER KING","QUEENS",3707,"82 STREET",11372,7185077366,33,"3707,82 STREET,NY"
"17134",50038477,"LONG SPRING GARDEN","QUEENS",6205,"ROOSEVELT AVE",11377,7185077710,5,"6205,ROOSEVELT AVE,NY"
"17135",41419643,"PAPA JOHN'S","QUEENS",9906,"NORTHERN BOULEVARD",11368,7185077991,19,"9906,NORTHERN BOULEVARD,NY"
"17136",50015846,"LA RUANA PAISA","QUEENS",9203,"37TH AVE",11372,7185078191,29,"9203,37TH AVE,NY"
"17137",50003763,"UNCLE JIMMY'S PIZZA","QUEENS",4110,"49TH ST",11104,7185079099,18,"4110,49TH ST,NY"
"17138",41716978,"52ND SUSHI","QUEENS",5221,"ROOSEVELT AVENUE",11377,7185079204,18,"5221,ROOSEVELT AVENUE,NY"
"17139",41511725,"NEW CAFE MINUTKA-HOME KITCHEN","BROOKLYN",504,"BRIGHTON BEACH AVENUE",11235,7185130075,13,"504,BRIGHTON BEACH AVENUE,NY"
"17140",50005608,"KENNEDY FRIED CHICKEN","BROOKLYN",3127,"FULTON ST",11233,7185130174,25,"3127,FULTON ST,NY"
"17141",50017936,"LUNATICO","BROOKLYN",486,"HALSEY ST",11233,7185130339,1,"486,HALSEY ST,NY"
"17142",50001076,"MILK & HONEY CAFE","BROOKLYN",1119,"NEWKIRK AVE",11230,7185130441,13,"1119,NEWKIRK AVE,NY"
"17143",41500904,"PIZZA ON THE RUN","BROOKLYN",2914,"STILLWELL AVENUE",11224,7185130454,20,"2914,STILLWELL AVENUE,NY"
"17144",50004113,"PANINI TOST CAFE","BROOKLYN",1617,"ORIENTAL BLVD",11235,7185130500,9,"1617,ORIENTAL BLVD,NY"
"17145",41432930,"THERAPY WINE BAR","BROOKLYN",364,"LEWIS AVENUE",11233,7185130686,27,"364,LEWIS AVENUE,NY"
"17146",41700243,"DUNKIN' DONUTS","BROOKLYN",482,"KINGS HIGHWAY",11223,7185130701,5,"482,KINGS HIGHWAY,NY"
"17147",50015208,"MY PIZZA","BROOKLYN",3033,"AVENUE V",11229,7185130888,7,"3033,AVENUE V,NY"
"17148",50032742,"KING TAI","BROOKLYN",1095,"BERGEN ST",11216,7185131025,5,"1095,BERGEN ST,NY"
"17149",50010067,"GRACIES PIZZERIA","BROOKLYN",5011,"AVENUE N",11234,7185131305,26,"5011,AVENUE N,NY"
"17150",41329496,"DUNKIN' DONUTS","BROOKLYN",407,"AVENUE P",11223,7185131668,6,"407,AVENUE P,NY"
"17151",50010859,"RETRO GRILL","BROOKLYN",2556,"CONEY ISLAND AVE",11223,7185131919,21,"2556,CONEY ISLAND AVE,NY"
"17152",50018632,"BEST PIZZA","BROOKLYN",24,"AVENUE O",11204,7185133220,8,"24,AVENUE O,NY"
"17153",50010029,"ISLAND VYBZ JAMAICAN RESTAURANT","BROOKLYN",1759,"BROADWAY",11207,7185133663,7,"1759,BROADWAY,NY"
"17154",41337481,"PAPA MIKES BRICK OVEN PIZZA","BROOKLYN",7416,"20 AVENUE",11204,7185133696,9,"7416,20 AVENUE,NY"
"17155",50032931,"JUST GREAT FOOD","BROOKLYN",1489,"SAINT JOHNS PL",11213,7185134433,5,"1489,SAINT JOHNS PL,NY"
"17156",41482729,"PERIZIA CAFE  and  PIZZA","BROOKLYN",1626,"EAST   16 STREET",11229,7185134900,20,"1626,EAST   16 STREET,NY"
"17157",41457445,"POPEYES LOUISIANA KITCHEN","BROOKLYN",8221,"FLATLANDS AVENUE",11236,7185134911,8,"8221,FLATLANDS AVENUE,NY"
"17158",41338973,"PRIME CAFE","MANHATTAN",125,"WEST   26 STREET",10001,7185135112,22,"125,WEST   26 STREET,NY"
"17159",50006175,"LA VUE","BROOKLYN",3202,"EMMONS AVE",11235,7185136004,19,"3202,EMMONS AVE,NY"
"17160",50043710,"ZURILEE","BROOKLYN",755,"FLATBUSH AVE",11226,7185136084,2,"755,FLATBUSH AVE,NY"
"17161",41654846,"THE GATHER INN AGAIN","BROOKLYN",2718,"GERRITSEN AVENUE",11229,7185136245,15,"2718,GERRITSEN AVENUE,NY"
"17162",41361120,"SOFIA PIZZA RESTAURANT","BROOKLYN",2822,"CONEY ISLAND AVENUE",11235,7185136300,31,"2822,CONEY ISLAND AVENUE,NY"
"17163",41709897,"DAY 5","BROOKLYN",1724,"CONEY ISLAND AVENUE",11230,7185136662,11,"1724,CONEY ISLAND AVENUE,NY"
"17164",40794912,"BURGER KING","BRONX",2200,"BARTOW AVE",10475,7185146328,13,"2200,BARTOW AVE,NY"
"17165",40598230,"BURGER KING","BRONX",4275,"WHITE PLAINS ROAD",10466,7185146941,13,"4275,WHITE PLAINS ROAD,NY"
"17166",41267759,"IHOP","BRONX",817,"ALLERTON AVENUE",10467,7185150161,33,"817,ALLERTON AVENUE,NY"
"17167",50044128,"JOSEPH'S PIZZA","BRONX",295,"E GUN HILL RD",10467,7185150681,6,"295,E GUN HILL RD,NY"
"17168",41538407,"JOSEPH'S PIZZA","BRONX",295,"EAST GUNHILL ROAD",10467,7185150681,26,"295,EAST GUNHILL ROAD,NY"
"17169",41351748,"SUBWAY","BRONX",2703,"WHITE PLAINS ROAD",10467,7185153100,7,"2703,WHITE PLAINS ROAD,NY"
"17170",50017404,"KAM MAN KITCHEN","BRONX",311,"E 204TH ST",10467,7185153642,8,"311,E 204TH ST,NY"
"17171",50008456,"JES DISTINCTIVE CATERING INC","BRONX",1438,"E GUN HILL RD",10469,7185154698,5,"1438,E GUN HILL RD,NY"
"17172",50001978,"GOLDEN KRUST CARIBBEAN BAKERY & GRILL","BRONX",3538,"WHITE PLAINS ROAD",10467,7185155789,12,"3538,WHITE PLAINS ROAD,NY"
"17173",41591008,"KFC","BRONX",1125,"EAST GUN HILL ROAD",10469,7185156155,17,"1125,EAST GUN HILL ROAD,NY"
"17174",41209785,"FRESCO TORTILLAS GRILL","BRONX",3426,"JEROME AVENUE",10467,7185156545,7,"3426,JEROME AVENUE,NY"
"17175",40694187,"GARY AND GINO'S","BRONX",3700,"JEROME AVENUE",10467,7185156826,30,"3700,JEROME AVENUE,NY"
"17176",50010763,"LIN'S NO 1 CHINESE RESTAURANT","BRONX",301,"E 204TH ST",10467,7185156925,19,"301,E 204TH ST,NY"
"17177",41400742,"BURGER KING","BRONX",3500,"BOSTON POST ROAD",10469,7185158738,36,"3500,BOSTON POST ROAD,NY"
"17178",41492452,"KENNEDY FRIED CHICKEN","BRONX",1359,"EAST GUNHILL ROAD",10469,7185158990,15,"1359,EAST GUNHILL ROAD,NY"
"17179",40973604,"THE PIZZA PLACE","BRONX",4024,"WHITE PLAINS ROAD",10466,7185159467,7,"4024,WHITE PLAINS ROAD,NY"
"17180",41058276,"LA FAMILIA RESTAURANT","BRONX",334,"EAST GUN HILL ROAD",10467,7185159848,11,"334,EAST GUN HILL ROAD,NY"
"17181",41638082,"DUNKIN' DONUTS, BASKIN ROBBINS","BRONX",3685,"BRUCKNER BOULEVARD",10461,7185180341,7,"3685,BRUCKNER BOULEVARD,NY"
"17182",50019228,"PANDA RESTAURANT","BRONX",791,"LYDIG AVE",10462,7185180612,2,"791,LYDIG AVE,NY"
"17183",41249587,"D'ANGELO'S PIZZA, PANCHO'S MEXICAN RESTAURANT","BRONX",1160,"PUGSLEY AVENUE",10472,7185181016,28,"1160,PUGSLEY AVENUE,NY"
"17184",41365690,"JOY GARDEN RESTAURANT","BRONX",687,"MORRIS PARK AVENUE",10462,7185181242,35,"687,MORRIS PARK AVENUE,NY"
"17185",41642550,"Jimmy Deli Grill","BRONX",2254,"EAST TREMONT AVENUE",10462,7185181690,16,"2254,EAST TREMONT AVENUE,NY"
"17186",41536647,"HAVANA CAFE","BRONX",3151,"EAST TREMONT AVENUE",10461,7185181800,50,"3151,EAST TREMONT AVENUE,NY"
"17187",41597876,"HAVANA CAFE","BRONX",0,"ORCHARD BEACH",10464,7185181800,27,"0,ORCHARD BEACH,NY"
"17188",41667131,"HAVANA CAFE (SECTION 10)","BRONX",1,"ORCHARD BEACH RD",10464,7185181800,24,"1,ORCHARD BEACH RD,NY"
"17189",41667132,"HAVANA CAFE (SECTION 5)","BRONX",1,"ORCHARD BEACH RD",10464,7185181800,19,"1,ORCHARD BEACH RD,NY"
"17190",50009843,"HOSTOS COMMUNITY COLLEGE","BRONX",500,"GRAND CONCOURSE",10451,7185186544,17,"500,GRAND CONCOURSE,NY"
"17191",41244032,"ESTRELLITA POBLANA # 1","BRONX",22272231,"WESTCHESTER AVENUE",10462,7185187425,24,"22272231,WESTCHESTER AVENUE,NY"
"17192",41698020,"KO WONG RESTAURANT","BRONX",935,"CASTLE HILL AVE",10473,7185187580,7,"935,CASTLE HILL AVE,NY"
"17193",41370989,"CESTRA'S PIZZA","BRONX",3617,"EAST TREMONT AVENUE",10465,7185187900,17,"3617,EAST TREMONT AVENUE,NY"
"17194",40866315,"DOMINO'S","BRONX",2025,"WESTCHESTER AVENUE",10462,7185188770,8,"2025,WESTCHESTER AVENUE,NY"
"17195",41490406,"KING HOUSE","BRONX",2381,"WESTCHESTER AVENUE",10461,7185188833,31,"2381,WESTCHESTER AVENUE,NY"
"17196",50039250,"NEW LIN'S GARDEN, INC.","BRONX",3986,"WHITE PLAINS RD",10466,7185190135,1,"3986,WHITE PLAINS RD,NY"
"17197",41703703,"CHEF KING CHINESE RESTAURANT","BRONX",1075,"ALLERTON AVENUE",10469,7185191119,40,"1075,ALLERTON AVENUE,NY"
"17198",41238222,"COFFEE SHOP","BRONX",3424,"KOSSUTH AVENUE",10467,7185193965,31,"3424,KOSSUTH AVENUE,NY"
"17199",41384857,"TONY'S PIZZA","BRONX",4189,"WHITE PLAINS ROAD",10466,7185196043,29,"4189,WHITE PLAINS ROAD,NY"
"17200",41548238,"TOP CHOICE JAMAICAN RESTAURANT","BRONX",686,"NEREID AVENUE",10470,7185197474,24,"686,NEREID AVENUE,NY"
"17201",40386672,"FRANK'S SOUP BOWL","BRONX",3580,"BRONXWOOD AVENUE",10469,7185199277,21,"3580,BRONXWOOD AVENUE,NY"
"17202",40568460,"SUGAR CITY BAKERY","BRONX",33083310,"WHITEPLAINS ROAD",10467,7185199821,22,"33083310,WHITEPLAINS ROAD,NY"
"17203",50038570,"THE FAMILY RESTAURANT","QUEENS",11080,"QUEENS BLVD",11375,7185201123,6,"11080,QUEENS BLVD,NY"
"17204",41677340,"SUBWAY","QUEENS",11630,"QUEENS BOULEVARD",11375,7185201688,10,"11630,QUEENS BOULEVARD,NY"
"17205",41107325,"BUENOS AIRES TANGO","QUEENS",11108,"QUEENS BOULEVARD",11375,7185206488,31,"11108,QUEENS BOULEVARD,NY"
"17206",41660841,"718 HOOKAH LOUNGE","QUEENS",7213,"AUSTIN ST",11375,7185207213,37,"7213,AUSTIN ST,NY"
"17207",40717559,"BILLIARD COMPANY","QUEENS",7049,"AUSTIN STREET",11375,7185207665,29,"7049,AUSTIN STREET,NY"
"17208",41486152,"SVETSARAH","QUEENS",7327,"MAIN ST",11367,7185207770,53,"7327,MAIN ST,NY"
"17209",40721162,"CONTINENTAL LUNCHEONETTE & DELI","QUEENS",10403,"METROPOLITAN AVENUE",11375,7185208336,14,"10403,METROPOLITAN AVENUE,NY"
"17210",41116617,"EDDIE'S SWEET SHOP","QUEENS",10529,"METROPOLITAN AVENUE",11375,7185208514,6,"10529,METROPOLITAN AVENUE,NY"
"17211",40366549,"IRISH COTTAGE","QUEENS",10807,"72 AVENUE",11375,7185208530,26,"10807,72 AVENUE,NY"
"17212",41559183,"LILLIAN PIZZERIA","QUEENS",9601,"69 AVENUE",11375,7185208749,9,"9601,69 AVENUE,NY"
"17213",40366425,"NAOMI KOSHER PIZZA","QUEENS",6828,"MAIN STREET",11367,7185208754,19,"6828,MAIN STREET,NY"
"17214",50019036,"AJ'S PIZZA","QUEENS",7137,"AUSTIN ST",11375,7185209018,11,"7137,AUSTIN ST,NY"
"17215",41606952,"EL PUERTO MEXICANO","QUEENS",8428,"JAMAICA AVENUE",11421,7185210720,19,"8428,JAMAICA AVENUE,NY"
"17216",50044846,"PIZZA DE SOLO","BROOKLYN",1202,"AVENUE J",11230,7185216164,1,"1202,AVENUE J,NY"
"17217",50004667,"MAMA MIA PIZZA","BROOKLYN",435,"FULTON STREET",11201,7185220007,19,"435,FULTON STREET,NY"
"17218",40565641,"LA BAGEL DELIGHT","BROOKLYN",90,"COURT STREET",11201,7185220520,68,"90,COURT STREET,NY"
"17219",41323499,"BLUE CAFE, KRISPY KRUNCHY CHICKEN","BROOKLYN",50,"HOYT STREET",11201,7185220888,29,"50,HOYT STREET,NY"
"17220",50006537,"ABSOLUTE COFFEE","BROOKLYN",327,"ATLANTIC AVE",11201,7185220969,6,"327,ATLANTIC AVE,NY"
"17221",41368926,"VINEGAR HILL HOUSE","BROOKLYN",72,"HUDSON AVENUE",11201,7185221018,31,"72,HUDSON AVENUE,NY"
"17222",41625254,"LITTLENECK","BROOKLYN",288,"3 AVENUE",11215,7185221921,34,"288,3 AVENUE,NY"
"17223",41501035,"STATION CAFE","BROOKLYN",224,"FOURTH AVENUE",11215,7185222083,34,"224,FOURTH AVENUE,NY"
"17224",41393052,"IGNAZIO'S","BROOKLYN",4,"WATER STREET",11201,7185222100,25,"4,WATER STREET,NY"
"17225",50016236,"THREES NEW BREWING","BROOKLYN",333,"DOUGLASS ST",11217,7185222110,2,"333,DOUGLASS ST,NY"
"17226",41249343,"STARBUCKS","BROOKLYN",6,"METRO TECH",11201,7185222396,8,"6,METRO TECH,NY"
"17227",41257427,"THE BROOKLYN INN","BROOKLYN",148,"HOYT STREET",11217,7185222525,24,"148,HOYT STREET,NY"
"17228",50003303,"BROOKLYN SWEET SPOT","BROOKLYN",366,"MYRTLE AVENUE",11205,7185222577,16,"366,MYRTLE AVENUE,NY"
"17229",41710768,"NEW GOLDEN FRIED DUMPLING","BROOKLYN",192,"DUFFIELD STREET",11201,7185222836,28,"192,DUFFIELD STREET,NY"
"17230",40944839,"BRITAIN INDIAN RESTAURANT","BROOKLYN",142,"SMITH STREET",11201,7185223027,38,"142,SMITH STREET,NY"
"17231",41683811,"ARCHWAY CAFE (unit 114) on PEARL ST","BROOKLYN",68,"JAY STREET",11201,7185223455,37,"68,JAY STREET,NY"
"17232",41700171,"WEST ELM MARKET","BROOKLYN",50,"WASHINGTON STREET",11201,7185223498,22,"50,WASHINGTON STREET,NY"
"17233",41530741,"NATIONAL","BROOKLYN",723,"FULTON STREET",11217,7185223510,42,"723,FULTON STREET,NY"
"17234",41381773,"DOMINO'S","BROOKLYN",328,"MYRTLE AVENUE",11205,7185223733,37,"328,MYRTLE AVENUE,NY"
"17235",41594950,"FAIRFIELD INN & SUITES","BROOKLYN",181,"3 AVENUE",11217,7185224000,10,"181,3 AVENUE,NY"
"17236",50018601,"BELLA PIZZA & RESTAURANT","BROOKLYN",208,"LIVINGSTON ST",11201,7185224100,9,"208,LIVINGSTON ST,NY"
"17237",41486993,"BLACK MOUNTAIN","BROOKLYN",415,"UNION STREET",11231,7185224340,23,"415,UNION STREET,NY"
"17238",41714892,"TEAFFEE","BROOKLYN",517,"COURT STREET",11231,7185224410,17,"517,COURT STREET,NY"
